api,url
tf.keras.backend.to_dense,https://www.tensorflow.org/api_docs/python/tf/keras/backend/to_dense
tf.keras.backend.transpose,https://www.tensorflow.org/api_docs/python/tf/keras/backend/transpose
tf.keras.backend.truncated_normal,https://www.tensorflow.org/api_docs/python/tf/keras/backend/truncated_normal
tf.keras.backend.update,https://www.tensorflow.org/api_docs/python/tf/keras/backend/update
tf.keras.backend.update_add,https://www.tensorflow.org/api_docs/python/tf/keras/backend/update_add
tf.keras.backend.update_sub,https://www.tensorflow.org/api_docs/python/tf/keras/backend/update_sub
tf.keras.backend.var,https://www.tensorflow.org/api_docs/python/tf/keras/backend/var
tf.keras.backend.variable,https://www.tensorflow.org/api_docs/python/tf/keras/backend/variable
tf.keras.backend.zeros,https://www.tensorflow.org/api_docs/python/tf/keras/backend/zeros
tf.keras.backend.zeros_like,https://www.tensorflow.org/api_docs/python/tf/keras/backend/zeros_like
tf.keras.callbacks,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks
tf.keras.callbacks.BaseLogger,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/BaseLogger
tf.keras.callbacks.Callback,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/Callback
tf.keras.callbacks.CSVLogger,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/CSVLogger
tf.keras.callbacks.EarlyStopping,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/EarlyStopping
tf.keras.callbacks.History,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/History
tf.keras.callbacks.LambdaCallback,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/LambdaCallback
tf.keras.callbacks.LearningRateScheduler,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/LearningRateScheduler
tf.keras.callbacks.ModelCheckpoint,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/ModelCheckpoint
tf.keras.callbacks.ProgbarLogger,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/ProgbarLogger
tf.keras.callbacks.ReduceLROnPlateau,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/ReduceLROnPlateau
tf.keras.callbacks.RemoteMonitor,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/RemoteMonitor
tf.keras.callbacks.TensorBoard,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/TensorBoard
tf.keras.callbacks.TerminateOnNaN,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/TerminateOnNaN
tf.keras.constraints,https://www.tensorflow.org/api_docs/python/tf/keras/constraints
tf.keras.constraints.Constraint,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/Constraint
tf.keras.constraints.deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/deserialize
tf.keras.constraints.get,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/get
tf.keras.constraints.MaxNorm,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/MaxNorm
tf.keras.constraints.MinMaxNorm,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/MinMaxNorm
tf.keras.constraints.NonNeg,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/NonNeg
tf.keras.constraints.RadialConstraint,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/RadialConstraint
tf.keras.constraints.serialize,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/serialize
tf.keras.constraints.UnitNorm,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/UnitNorm
tf.keras.datasets,https://www.tensorflow.org/api_docs/python/tf/keras/datasets
tf.keras.datasets.boston_housing,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/boston_housing
tf.keras.datasets.boston_housing.load_data,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/boston_housing/load_data
tf.keras.datasets.cifar10,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/cifar10
tf.keras.datasets.cifar10.load_data,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/cifar10/load_data
tf.keras.datasets.cifar100,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/cifar100
tf.keras.datasets.cifar100.load_data,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/cifar100/load_data
tf.keras.datasets.fashion_mnist,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/fashion_mnist
tf.keras.datasets.fashion_mnist.load_data,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/fashion_mnist/load_data
tf.keras.datasets.imdb,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/imdb
tf.keras.datasets.imdb.get_word_index,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/imdb/get_word_index
tf.keras.datasets.imdb.load_data,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/imdb/load_data
tf.keras.datasets.mnist,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/mnist
tf.keras.datasets.mnist.load_data,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/mnist/load_data
tf.keras.datasets.reuters,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/reuters
tf.keras.datasets.reuters.get_word_index,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/reuters/get_word_index
tf.keras.datasets.reuters.load_data,https://www.tensorflow.org/api_docs/python/tf/keras/datasets/reuters/load_data
tf.keras.estimator,https://www.tensorflow.org/api_docs/python/tf/keras/estimator
tf.keras.estimator.model_to_estimator,https://www.tensorflow.org/api_docs/python/tf/keras/estimator/model_to_estimator
tf.keras.experimental,https://www.tensorflow.org/api_docs/python/tf/keras/experimental
tf.keras.experimental.CosineDecay,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/CosineDecay
tf.keras.experimental.CosineDecayRestarts,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/CosineDecayRestarts
tf.keras.experimental.LinearCosineDecay,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/LinearCosineDecay
tf.keras.experimental.LinearModel,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/LinearModel
tf.keras.experimental.NoisyLinearCosineDecay,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/NoisyLinearCosineDecay
tf.keras.experimental.PeepholeLSTMCell,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/PeepholeLSTMCell
tf.keras.experimental.SequenceFeatures,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/SequenceFeatures
tf.keras.experimental.terminate_keras_multiprocessing_pools,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/terminate_keras_multiprocessing_pools
tf.keras.experimental.WideDeepModel,https://www.tensorflow.org/api_docs/python/tf/keras/experimental/WideDeepModel
tf.keras.initializers,https://www.tensorflow.org/api_docs/python/tf/keras/initializers
tf.keras.initializers.deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/deserialize
tf.keras.initializers.get,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/get
tf.keras.initializers.GlorotNormal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/GlorotNormal
tf.keras.initializers.GlorotUniform,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/GlorotUniform
tf.keras.initializers.he_normal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/he_normal
tf.keras.initializers.he_uniform,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/he_uniform
tf.keras.initializers.Identity,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/Identity
tf.keras.initializers.Initializer,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/Initializer
tf.keras.initializers.lecun_normal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/lecun_normal
tf.keras.initializers.lecun_uniform,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/lecun_uniform
tf.keras.initializers.Orthogonal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/Orthogonal
tf.keras.initializers.serialize,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/serialize
tf.keras.initializers.TruncatedNormal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/TruncatedNormal
tf.keras.initializers.VarianceScaling,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/VarianceScaling
tf.keras.Input,https://www.tensorflow.org/api_docs/python/tf/keras/Input
tf.keras.layers,https://www.tensorflow.org/api_docs/python/tf/keras/layers
tf.keras.layers.AbstractRNNCell,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AbstractRNNCell
tf.keras.layers.Activation,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Activation
tf.keras.layers.ActivityRegularization,https://www.tensorflow.org/api_docs/python/tf/keras/layers/ActivityRegularization
tf.keras.layers.Add,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Add
tf.keras.layers.add,https://www.tensorflow.org/api_docs/python/tf/keras/layers/add
tf.keras.layers.AdditiveAttention,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AdditiveAttention
tf.keras.layers.AlphaDropout,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AlphaDropout
tf.keras.layers.Attention,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Attention
tf.keras.layers.Average,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Average
tf.keras.layers.average,https://www.tensorflow.org/api_docs/python/tf/keras/layers/average
tf.keras.layers.AveragePooling1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AveragePooling1D
tf.keras.layers.AveragePooling2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AveragePooling2D
tf.keras.layers.AveragePooling3D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AveragePooling3D
tf.keras.layers.BatchNormalization,https://www.tensorflow.org/api_docs/python/tf/keras/layers/BatchNormalization
tf.keras.layers.Bidirectional,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Bidirectional
tf.keras.layers.Concatenate,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Concatenate
tf.keras.layers.concatenate,https://www.tensorflow.org/api_docs/python/tf/keras/layers/concatenate
tf.keras.layers.Conv1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv1D
tf.keras.layers.Conv2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv2D
tf.keras.layers.Conv2DTranspose,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv2DTranspose
tf.keras.layers.Conv3D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv3D
tf.keras.layers.Conv3DTranspose,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv3DTranspose
tf.keras.layers.ConvLSTM2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/ConvLSTM2D
tf.keras.layers.Cropping1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Cropping1D
tf.keras.layers.Cropping2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Cropping2D
tf.keras.layers.Cropping3D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Cropping3D
tf.keras.layers.Dense,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Dense
tf.keras.layers.DenseFeatures,https://www.tensorflow.org/api_docs/python/tf/keras/layers/DenseFeatures
tf.keras.layers.DepthwiseConv2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/DepthwiseConv2D
tf.keras.layers.deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/layers/deserialize
tf.keras.layers.Dot,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Dot
tf.keras.layers.dot,https://www.tensorflow.org/api_docs/python/tf/keras/layers/dot
tf.keras.layers.Dropout,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Dropout
tf.keras.layers.ELU,https://www.tensorflow.org/api_docs/python/tf/keras/layers/ELU
tf.keras.layers.Embedding,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Embedding
tf.keras.layers.Flatten,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Flatten
tf.keras.layers.GaussianDropout,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GaussianDropout
tf.keras.layers.GaussianNoise,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GaussianNoise
tf.keras.layers.GlobalAveragePooling1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GlobalAveragePooling1D
tf.keras.layers.GlobalAveragePooling2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GlobalAveragePooling2D
tf.keras.layers.GlobalAveragePooling3D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GlobalAveragePooling3D
tf.keras.layers.GlobalMaxPool1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GlobalMaxPool1D
tf.keras.layers.GlobalMaxPool2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GlobalMaxPool2D
tf.keras.layers.GlobalMaxPool3D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GlobalMaxPool3D
tf.keras.layers.GRU,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GRU
tf.keras.layers.GRUCell,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GRUCell
tf.keras.layers.InputLayer,https://www.tensorflow.org/api_docs/python/tf/keras/layers/InputLayer
tf.keras.layers.InputSpec,https://www.tensorflow.org/api_docs/python/tf/keras/layers/InputSpec
tf.keras.layers.Lambda,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Lambda
tf.keras.layers.Layer,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Layer
tf.keras.layers.LayerNormalization,https://www.tensorflow.org/api_docs/python/tf/keras/layers/LayerNormalization
tf.keras.layers.LeakyReLU,https://www.tensorflow.org/api_docs/python/tf/keras/layers/LeakyReLU
tf.keras.layers.LocallyConnected1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/LocallyConnected1D
tf.keras.layers.LocallyConnected2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/LocallyConnected2D
tf.keras.layers.LSTM,https://www.tensorflow.org/api_docs/python/tf/keras/layers/LSTM
tf.keras.layers.LSTMCell,https://www.tensorflow.org/api_docs/python/tf/keras/layers/LSTMCell
tf.keras.layers.Masking,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Masking
tf.keras.layers.Maximum,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Maximum
tf.keras.layers.maximum,https://www.tensorflow.org/api_docs/python/tf/keras/layers/maximum
tf.keras.layers.MaxPool1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/MaxPool1D
tf.keras.layers.MaxPool2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/MaxPool2D
tf.keras.layers.MaxPool3D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/MaxPool3D
tf.keras.layers.Minimum,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Minimum
tf.keras.layers.minimum,https://www.tensorflow.org/api_docs/python/tf/keras/layers/minimum
tf.keras.layers.Multiply,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Multiply
tf.keras.layers.multiply,https://www.tensorflow.org/api_docs/python/tf/keras/layers/multiply
tf.keras.layers.Permute,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Permute
tf.keras.layers.PReLU,https://www.tensorflow.org/api_docs/python/tf/keras/layers/PReLU
tf.keras.layers.ReLU,https://www.tensorflow.org/api_docs/python/tf/keras/layers/ReLU
tf.keras.layers.RepeatVector,https://www.tensorflow.org/api_docs/python/tf/keras/layers/RepeatVector
tf.keras.layers.Reshape,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Reshape
